REF_AREA_LABEL,TIME_PERIOD,GDP_Growth,Employment_Thousands,Sector
South Africa,1989,2.3947951153840563,65.46438648309137,Sector: Utilities
South Africa,1989,2.3947951153840563,512.7962809948599,Sector: Construction
South Africa,1989,2.3947951153840563,1966.249817987152,Sector: Trade services
South Africa,1989,2.3947951153840563,472.2672382559732,Sector: Transport services
South Africa,1989,2.3947951153840563,535.1883005304344,Sector: Finance and business services
South Africa,1989,2.3947951153840563,1885.750667381256,Sector: Other services
South Africa,1979,3.7905192640578207,6298.0869140625,Sector: Total
South Africa,1979,3.7905192640578207,950.6246453901648,Sector: Agriculture
South Africa,1979,3.7905192640578207,459.226043877118,Sector: Mining
South Africa,1979,3.7905192640578207,1268.7686434472223,Sector: Manufacturing
South Africa,1979,3.7905192640578207,43.34173229323804,Sector: Utilities
South Africa,1979,3.7905192640578207,310.9804771700112,Sector: Construction
South Africa,1979,3.7905192640578207,1334.6489538127005,Sector: Trade services
South Africa,1979,3.7905192640578207,334.964833755288,Sector: Transport services
South Africa,1979,3.7905192640578207,271.140634106224,Sector: Finance and business services
South Africa,1979,3.7905192640578207,1324.391026222904,Sector: Other services
South Africa,1978,3.014479779129232,6210.353515625,Sector: Total
South Africa,1978,3.014479779129232,985.1472515935552,Sector: Agriculture
South Africa,1978,3.014479779129232,436.5135279435482,Sector: Mining
South Africa,1978,3.014479779129232,1217.2713885047444,Sector: Manufacturing
South Africa,1978,3.014479779129232,42.554097905277374,Sector: Utilities
South Africa,1978,3.014479779129232,317.88458631429074,Sector: Construction
South Africa,1978,3.014479779129232,1303.9859303001465,Sector: Trade services
South Africa,1978,3.014479779129232,325.7447025401348,Sector: Transport services
South Africa,1978,3.014479779129232,258.2316850525454,Sector: Finance and business services
South Africa,1978,3.014479779129232,1323.0203676597048,Sector: Other services
South Africa,1986,0.0178492401652192,7341.61181640625,Sector: Total
South Africa,1986,0.0178492401652192,998.7592870979812,Sector: Agriculture
South Africa,1986,0.0178492401652192,514.9713524461404,Sector: Mining
South Africa,1986,0.0178492401652192,1433.6685934658751,Sector: Manufacturing
South Africa,1986,0.0178492401652192,59.77493918986013,Sector: Utilities
South Africa,1986,0.0178492401652192,476.57747862558256,Sector: Construction
South Africa,1986,0.0178492401652192,1509.7039982694128,Sector: Trade services
South Africa,1986,0.0178492401652192,398.6787402364697,Sector: Transport services
South Africa,1986,0.0178492401652192,402.55395600115486,Sector: Finance and business services
South Africa,1986,0.0178492401652192,1546.9235350752083,Sector: Other services
South Africa,1977,-0.0939791161255811,6119.21728515625,Sector: Total
South Africa,1977,-0.0939791161255811,1016.1469769507494,Sector: Agriculture
South Africa,1977,-0.0939791161255811,419.7902745754385,Sector: Mining
South Africa,1977,-0.0939791161255811,1175.5125045862787,Sector: Manufacturing
South Africa,1977,-0.0939791161255811,40.48747518217197,Sector: Utilities
South Africa,1977,-0.0939791161255811,362.9370820669054,Sector: Construction
South Africa,1977,-0.0939791161255811,1255.1503862565655,Sector: Trade services
South Africa,1977,-0.0939791161255811,321.2265717514629,Sector: Transport services
South Africa,1977,-0.0939791161255811,246.2201505477438,Sector: Finance and business services
South Africa,1977,-0.0939791161255811,1281.745659459123,Sector: Other services
South Africa,1975,1.6954337793109886,5972.54833984375,Sector: Total
South Africa,1975,1.6954337793109886,1067.9332315769889,Sector: Agriculture
South Africa,1975,1.6954337793109886,359.48303027981365,Sector: Mining
South Africa,1975,1.6954337793109886,1106.2206952998886,Sector: Manufacturing
South Africa,1975,1.6954337793109886,36.494804429530014,Sector: Utilities
South Africa,1975,1.6954337793109886,467.6712908502331,Sector: Construction
South Africa,1975,1.6954337793109886,1185.574155557564,Sector: Trade services
South Africa,1975,1.6954337793109886,313.0815374392224,Sector: Transport services
South Africa,1975,1.6954337793109886,235.37618629849007,Sector: Finance and business services
South Africa,1975,1.6954337793109886,1200.713361007177,Sector: Other services
South Africa,1984,5.099151630014774,7071.38427734375,Sector: Total
South Africa,1984,5.099151630014774,975.9360809388616,Sector: Agriculture
South Africa,1984,5.099151630014774,464.4081550185074,Sector: Mining
South Africa,1984,5.099151630014774,1437.7960452780833,Sector: Manufacturing
South Africa,1984,5.099151630014774,56.00239824792527,Sector: Utilities
South Africa,1984,5.099151630014774,474.4606927221513,Sector: Construction
South Africa,1984,5.099151630014774,1450.664693949249,Sector: Trade services
South Africa,1984,5.099151630014774,381.857397524628,Sector: Transport services
South Africa,1984,5.099151630014774,378.8546613880961,Sector: Finance and business services
South Africa,1984,5.099151630014774,1451.404023512183,Sector: Other services
South Africa,1976,2.2498603291933392,6044.5634765625,Sector: Total
South Africa,1976,2.2498603291933392,1044.1774214905706,Sector: Agriculture
South Africa,1976,2.2498603291933392,379.6205462322784,Sector: Mining
South Africa,1976,2.2498603291933392,1152.3517846186153,Sector: Manufacturing
South Africa,1976,2.2498603291933392,38.07398206097473,Sector: Utilities
South Africa,1976,2.2498603291933392,436.4818372701368,Sector: Construction
South Africa,1976,2.2498603291933392,1207.759895342015,Sector: Trade services
South Africa,1976,2.2498603291933392,318.10134979205674,Sector: Transport services
South Africa,1976,2.2498603291933392,239.69629935688224,Sector: Finance and business services
South Africa,1976,2.2498603291933392,1228.3002496674603,Sector: Other services
South Africa,1963,7.373709248772229,4795.13720703125,Sector: Total
South Africa,1963,7.373709248772229,1349.5040461618305,Sector: Agriculture
South Africa,1963,7.373709248772229,392.05307519464907,Sector: Mining
South Africa,1963,7.373709248772229,716.1968254311768,Sector: Manufacturing
South Africa,1963,7.373709248772229,19.789191282865428,Sector: Utilities
South Africa,1963,7.373709248772229,233.72604800052576,Sector: Construction
South Africa,1963,7.373709248772229,868.0116335042666,Sector: Trade services
South Africa,1963,7.373709248772229,211.97442767337915,Sector: Transport services
South Africa,1963,7.373709248772229,150.93892371809835,Sector: Finance and business services
South Africa,1963,7.373709248772229,852.943137623734,Sector: Other services
South Africa,1973,4.571944746372708,5819.443359375,Sector: Total
South Africa,1973,4.571944746372708,1104.867453345595,Sector: Agriculture
South Africa,1973,4.571944746372708,407.719524027321,Sector: Mining
South Africa,1973,4.571944746372708,1043.6837024294568,Sector: Manufacturing
South Africa,1973,4.571944746372708,31.84859600015711,Sector: Utilities
South Africa,1973,4.571944746372708,431.4436783985933,Sector: Construction
South Africa,1973,4.571944746372708,1171.235238782541,Sector: Trade services
South Africa,1973,4.571944746372708,305.9961883722433,Sector: Transport services
South Africa,1973,4.571944746372708,230.297861059162,Sector: Finance and business services
South Africa,1973,4.571944746372708,1092.3510282226073,Sector: Other services
South Africa,1968,4.153372982933462,5390.9541015625,Sector: Total
South Africa,1968,4.153372982933462,1198.239900308388,Sector: Agriculture
South Africa,1968,4.153372982933462,406.8075213116104,Sector: Mining
South Africa,1968,4.153372982933462,913.603029160827,Sector: Manufacturing
South Africa,1968,4.153372982933462,26.8594845709828,Sector: Utilities
South Africa,1968,4.153372982933462,338.04502501627184,Sector: Construction
South Africa,1968,4.153372982933462,1023.6355586067936,Sector: Trade services
South Africa,1968,4.153372982933462,270.190680145493,Sector: Transport services
South Africa,1968,4.153372982933462,190.92276659853144,Sector: Finance and business services
South Africa,1968,4.153372982933462,1022.650199160548,Sector: Other services
South Africa,1969,4.715902867222411,5494.1884765625,Sector: Total
South Africa,1969,4.715902867222411,1168.321420121404,Sector: Agriculture
South Africa,1969,4.715902867222411,401.1481898054665,Sector: Mining
South Africa,1969,4.715902867222411,955.0213265646032,Sector: Manufacturing
South Africa,1969,4.715902867222411,27.607345903664115,Sector: Utilities
South Africa,1969,4.715902867222411,355.99234585710246,Sector: Construction
South Africa,1969,4.715902867222411,1065.1550615006004,Sector: Trade services
South Africa,1969,4.715902867222411,286.9250914758966,Sector: Transport services
South Africa,1969,4.715902867222411,199.47940477012204,Sector: Finance and business services
South Africa,1969,4.715902867222411,1034.538046475699,Sector: Other services
South Africa,1970,5.248661431182924,5632.7451171875,Sector: Total
South Africa,1970,5.248661431182924,1138.6828149254557,Sector: Agriculture
South Africa,1970,5.248661431182924,417.5161096086651,Sector: Mining
South Africa,1970,5.248661431182924,1002.7261563454472,Sector: Manufacturing
South Africa,1970,5.248661431182924,29.329779937737783,Sector: Utilities
South Africa,1970,5.248661431182924,368.168911720443,Sector: Construction
South Africa,1970,5.248661431182924,1095.4323375063022,Sector: Trade services
South Africa,1970,5.248661431182924,296.6227700274322,Sector: Transport services
South Africa,1970,5.248661431182924,207.502067980245,Sector: Finance and business services
South Africa,1970,5.248661431182924,1076.7640592351354,Sector: Other services
South Africa,1962,6.177930850427458,4716.89697265625,Sector: Total
South Africa,1962,6.177930850427458,1379.366655587103,Sector: Agriculture
South Africa,1962,6.177930850427458,388.67446657215305,Sector: Mining
South Africa,1962,6.177930850427458,682.6332410024692,Sector: Manufacturing
South Africa,1962,6.177930850427458,18.26115301008832,Sector: Utilities
South Africa,1962,6.177930850427458,224.4272326117706,Sector: Construction
South Africa,1962,6.177930850427458,842.6903645622627,Sector: Trade services
South Africa,1962,6.177930850427458,198.83252457850529,Sector: Transport services
South Africa,1962,6.177930850427458,143.58942120627682,Sector: Finance and business services
South Africa,1962,6.177930850427458,838.4219568383031,Sector: Other services
South Africa,1961,3.8447341417408873,4653.67724609375,Sector: Total
South Africa,1961,3.8447341417408873,1409.829562991286,Sector: Agriculture
South Africa,1961,3.8447341417408873,396.0186550666069,Sector: Mining
South Africa,1961,3.8447341417408873,653.8920316169241,Sector: Manufacturing
South Africa,1961,3.8447341417408873,17.798834023718744,Sector: Utilities
South Africa,1961,3.8447341417408873,221.5399672482336,Sector: Construction
South Africa,1961,3.8447341417408873,818.1077514499877,Sector: Trade services
South Africa,1961,3.8447341417408873,189.0553395326812,Sector: Transport services
South Africa,1961,3.8447341417408873,136.59777022981828,Sector: Finance and business services
South Africa,1961,3.8447341417408873,810.8371125287905,Sector: Other services
